# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  4 07:43:34 2015
#
# CONSTRAINT:  order by kepid desc
#
# COLUMN kepid:          (not found)
# COLUMN tce_plnt_num:   Planet Number
# COLUMN tce_period:     Orbital Period [days]
# COLUMN tce_time0bk:    Transit Epoch [BKJD]
# COLUMN tce_duration:   Transit Duration [hrs]
# COLUMN tce_ingress:    Ingress Duration [hrs]
# COLUMN tce_depth:      Transit Depth [ppm]
#
rowid,kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_ingress,tce_depth
16080,10029999,2,0.523921,131.791,3.7830,8.9220000e-03,5.7620000e+00
15963,10028792,1,114.737000,165.151,12.1000,1.1960000e+00,4.8530000e+03
16018,10028792,2,191.238000,286.199,15.5600,4.2870000e-01,9.8090000e+02
16019,10028792,3,5.833890,132.640,4.5660,3.8300000e-02,8.7220000e+01
16020,10028792,4,8.976930,133.469,5.2710,5.1930000e-02,7.8560000e+01
15962,10028535,1,0.663077,131.986,1.1400,4.0040000e-02,3.5180000e+02
15961,10028524,1,17.104100,148.364,15.4300,3.3220000e-01,5.0990000e+01
15900,10028352,1,1.386810,132.531,1.2970,1.8290000e-02,2.2450000e+02
15960,10028352,2,1.751490,132.476,5.6880,3.1920000e-02,2.8850000e+01
15899,10028140,1,19.656500,140.300,2.4980,6.2920000e-02,8.2400000e+02
15845,10027323,1,5.923650,134.683,2.7210,5.4280000e-02,4.3120000e+02
15898,10027323,2,105.358000,138.681,3.8530,2.8020000e-01,1.3860000e+03
15844,10027247,1,86.829200,189.267,5.8720,1.8970000e-01,7.7790000e+02
15843,10026779,1,0.708085,131.906,2.2920,3.7230000e-02,8.6490000e+00
15842,10026614,1,404.342000,384.601,9.7700,9.6650000e-02,8.3090000e+01
15783,10026502,1,101.952000,206.348,5.9530,9.6020000e-02,1.6820000e+02
15781,10026458,1,9.934440,132.872,7.7920,3.8960000e+00,3.9490000e+03
15782,10026458,2,9.934460,138.491,6.5720,3.2860000e+00,3.3990000e+03
15721,10026457,1,9.934420,132.875,8.3700,4.1850000e+00,6.1890000e+04
15780,10026457,2,9.934430,138.493,7.0350,3.5170000e+00,6.1690000e+04
15719,10026136,1,9.080150,136.820,6.0000,1.8900000e+00,3.3500000e+05
15720,10026136,2,9.080150,133.629,7.5000,2.0560000e+00,2.7150000e+05
15718,10025929,1,0.815466,132.086,2.1450,7.5860000e-02,1.3970000e+01
15717,10024701,1,14.375000,139.059,2.9170,4.0880000e-02,2.4360000e+02
15660,10024051,1,0.577360,131.856,1.0540,1.5770000e-02,2.2540000e+02
15659,10023469,1,44.637400,157.298,6.0630,2.7350000e-01,3.0170000e+02
15658,10022908,1,6.991310,135.462,2.1640,4.3490000e-02,5.1970000e+02
15595,10020423,1,7.448380,137.695,4.1980,1.1090000e+00,1.5440000e+05
15657,10020423,2,7.448370,133.877,3.8750,8.1190000e-01,6.0550000e+03
15594,10019950,1,444.616000,485.573,14.1200,2.7710000e+00,4.3260000e+02
15593,10019854,1,14.101400,133.463,4.6510,4.3120000e-02,1.0160000e+02
15534,10019763,1,32.504600,137.826,2.5010,1.8590000e+00,7.8400000e+03
15532,10019708,1,3.268700,134.213,3.4850,3.5190000e-01,1.0250000e+04
15533,10019708,2,8.784750,135.374,6.6960,8.0690000e-02,1.7650000e+02
15475,10019643,1,21.347300,150.388,4.0390,4.0510000e-01,6.0910000e+02
15531,10019643,2,7.811090,132.296,3.1720,4.2870000e-02,1.2280000e+02
15474,10019399,1,11.805700,133.050,1.4850,6.0890000e-02,1.8570000e+03
15472,10019065,1,52.629800,155.612,6.3590,5.7040000e-01,6.4810000e+02
15473,10019065,2,423.022000,344.143,10.9500,4.1830000e-01,4.7110000e+02
16381,10018233,1,16.296100,133.905,2.3860,2.9820000e-01,3.7810000e+02
16380,10016874,1,16.301400,139.545,3.5020,1.8660000e-01,8.4920000e+02
16379,10016317,1,459.273000,260.294,3.3490,1.6360000e-01,5.7940000e+02
16378,10015937,1,59.658300,168.089,5.3340,1.4820000e+00,1.0610000e+03
16320,10015516,1,67.691500,172.975,21.4800,7.5680000e+00,5.1470000e+04
16321,10015516,2,67.692500,171.637,15.2300,7.6150000e+00,8.8550000e+04
16319,10014702,1,1.340560,132.118,2.9230,1.0610000e-01,4.3860000e+01
16318,10014548,1,0.613894,131.836,0.9778,2.6150000e-01,5.2850000e+01
16261,10010595,1,6.272170,133.727,13.9400,1.2580000e-01,7.8600000e+01
16260,10010440,1,53.599000,147.430,6.7010,1.5650000e-01,5.3770000e+02
16259,10008394,1,3.505890,133.656,10.3900,1.0110000e-01,2.9200000e+01
16199,10007492,1,2.645590,133.707,2.6440,1.9940000e+00,1.3350000e+03
16200,10007492,2,2.645570,132.398,1.6360,2.5470000e-02,6.6660000e+01
16197,10006641,1,0.894176,132.402,0.8997,9.6390000e-03,6.7090000e+01
16198,10006641,2,0.894194,131.948,1.2190,1.2650000e-02,6.6240000e+01
16143,10006581,1,40.109800,142.082,5.1980,1.3500000e-01,7.2480000e+02
16141,10006096,1,70.516000,142.860,2.5000,8.3940000e-01,3.3220000e+05
16142,10006096,2,70.519900,143.060,39.8200,7.0840000e-03,1.8750000e-02
16140,10005788,1,10.994700,137.360,1.6840,9.9620000e-02,9.1310000e+02
16078,10005758,1,134.479000,169.281,5.8770,2.0130000e+00,4.0160000e+03
16079,10005758,2,284.052000,200.848,7.3780,6.0300000e-01,1.7100000e+03
16077,10005020,1,6.971060,132.878,3.8520,8.8320000e-02,6.4700000e+02
16076,10004975,1,505.692000,401.195,9.6300,1.1410000e-01,1.9170000e+02
16017,10004772,1,1.391740,132.090,1.1760,3.4090000e-02,4.0130000e+01
16014,10004738,1,56.475700,143.812,6.0560,8.5070000e-01,1.0760000e+03
16015,10004738,2,92.874700,145.935,7.4420,1.2220000e+00,6.4370000e+02
16016,10004738,3,13.930600,134.433,2.1300,2.7320000e-02,1.9410000e+02
15957,10004660,1,0.621168,131.940,1.4090,6.6200000e-02,7.6700000e+01
15958,10004660,2,1.405320,131.508,5.0000,4.3960000e-02,8.7840000e+01
15959,10004660,3,1.405350,132.247,4.6140,1.0980000e-01,1.6090000e+02
15956,10004519,1,9.803240,138.511,4.5180,2.3660000e-01,8.4120000e+02
15897,10003593,1,8.616220,134.612,14.7900,6.7990000e-02,2.1490000e+01
15894,10002897,1,2.050460,131.850,3.5770,8.1960000e-02,1.5050000e+02
15895,10002897,2,0.560597,131.808,1.7700,8.1230000e-02,5.2300000e+01
15896,10002897,3,0.560613,131.532,2.7570,2.1300000e-02,7.0460000e+01
15839,10002866,1,3.937000,134.217,1.7930,6.7520000e-02,1.3280000e+03
15840,10002866,2,10.088800,132.728,1.4920,8.0350000e-02,2.0590000e+03
15841,10002866,3,28.081900,138.752,4.6060,3.2060000e-01,1.9270000e+03
15779,10002266,1,12.713700,136.932,1.9680,2.3480000e-02,1.7350000e+02
15778,10002261,1,12.713800,136.931,2.4930,4.7910000e-01,3.6960000e+04
15777,10002049,1,19.253100,144.847,1.7530,2.5930000e-02,2.3760000e+02
15776,10001368,1,4.768280,134.868,3.3170,9.8440000e-02,2.5260000e+02
15716,10001154,1,292.771000,351.635,5.6000,4.8480000e-02,9.9000000e+01
15714,10001145,1,0.642702,131.700,3.3250,2.8520000e-02,8.7870000e+01
15715,10001145,2,5.949300,132.735,7.1830,1.0920000e-01,2.7990000e+02
15713,10000941,1,3.504740,133.718,1.9660,1.7120000e-02,8.6450000e+01
15655,10000490,1,1.401010,132.446,2.9300,4.6570000e-01,4.0700000e+04
15656,10000490,2,1.400930,131.813,2.0000,4.6790000e-02,6.5710000e+02
15654,10000135,1,570.770000,449.209,13.1200,3.1320000e+00,5.3700000e+02
15653,9996632,1,8.443190,136.274,3.4580,5.6450000e-02,3.2720000e+02
15652,9995942,1,459.280000,260.288,2.8760,7.1350000e-02,3.6310000e+02
15591,9995771,1,25.433700,143.134,6.5420,1.1940000e-01,3.1300000e+02
15592,9995771,2,15.061700,140.114,6.3050,1.5510000e-01,1.9500000e+02
15590,9995753,1,459.289000,260.232,5.1860,7.3840000e-02,1.7140000e+02
15589,9995402,1,3.575540,132.859,2.3860,2.4020000e-02,8.7030000e+01
15530,9993683,1,29.937100,145.105,4.5400,3.4400000e-01,2.1970000e+02
15529,9993529,1,0.790553,131.874,1.1060,1.5180000e-02,2.3960000e+02
15528,9992325,1,24.086200,148.208,2.1560,6.5260000e-02,1.0900000e+03
15527,9991621,1,18.926000,145.513,3.7060,4.4330000e-02,1.6620000e+02
16433,9974142,1,8.046770,136.500,15.7100,3.3130000e-01,1.5170000e+02
16434,9974142,2,8.043060,139.255,15.8100,1.5190000e-01,1.0170000e+02
16435,9974142,3,8.046020,133.913,14.6900,5.0590000e+00,1.8120000e+02
17354,9974087,1,1.958660,132.200,6.0950,2.3190000e-01,4.9180000e+01
17355,9974087,2,1.259770,131.859,3.2620,2.5070000e-02,7.1130000e+01
17353,9973855,1,2.956020,134.060,2.6400,2.3680000e-02,7.7660000e+01
17296,9973633,1,0.511740,131.589,1.5120,1.9840000e-01,2.6290000e+04
17352,9973633,2,0.510771,131.666,1.0530,1.4400000e-01,2.8600000e+04
17295,9973187,1,2.569100,133.356,9.0150,1.5750000e-01,2.2940000e+01
17293,9973109,1,27.495700,133.284,4.9190,9.7540000e-02,4.9430000e+02
17294,9973109,2,16.098400,131.887,6.4130,1.4860000e-01,1.6740000e+02
17173,9972385,1,58.420600,188.644,14.5600,7.2820000e+00,8.8120000e+02
17229,9972385,2,3.377760,134.257,4.0160,4.0910000e+00,4.8520000e+01
17230,9972385,3,1.125950,132.628,3.3750,7.1350000e-02,1.4600000e+01
17231,9972385,4,0.844469,132.213,2.5840,7.0560000e-02,2.4820000e+01
17232,9972385,5,3.378510,131.681,4.8350,2.3200000e-02,2.7400000e+01
17114,9971786,1,0.644787,131.843,1.4380,1.2860000e-02,5.0580000e+01
17171,9971786,2,0.646164,132.147,1.5340,1.3800000e-02,7.8010000e+01
17172,9971786,3,0.646512,131.970,2.0550,1.0840000e-01,9.9140000e+01
17112,9971475,1,5.357410,131.638,4.3060,2.7620000e+00,1.9950000e+05
17113,9971475,2,5.357410,134.316,4.2080,8.2340000e+00,7.7720000e+04
17048,9970568,1,0.761374,131.761,2.4950,8.2460000e-02,3.7010000e+01
17049,9970568,2,0.761396,132.263,2.5300,2.9620000e-02,1.3400000e+02
17111,9970568,3,0.761361,132.136,2.6540,1.7600000e-01,1.6280000e+02
17047,9970396,1,235.298000,357.544,75.4200,1.3080000e+01,5.5580000e+04
17046,9970139,1,0.545850,131.754,1.4770,1.8370000e-02,6.5920000e+00
16986,9969287,1,14.740200,133.537,5.2950,3.0220000e-01,2.7280000e+02
16985,9967884,1,5.428350,131.755,1.9110,1.0930000e+00,1.3930000e+04
16983,9967771,1,0.538345,131.658,1.2180,8.2610000e-02,1.6100000e+02
16984,9967771,2,9.917200,135.142,3.1600,1.0800000e-01,4.4730000e+02
16927,9967129,1,5.149710,131.992,8.7590,7.0070000e-02,7.6100000e+01
16925,9967009,1,12.432800,142.106,8.0630,2.3390000e-01,2.4320000e+02
16926,9967009,2,30.990700,141.415,8.5630,1.5090000e-01,3.4740000e+02
16870,9966915,1,0.970863,132.165,4.5750,3.7980000e-02,9.1110000e+01
16869,9966219,1,17.955800,139.033,4.7150,2.4730000e-01,1.2550000e+02
16867,9966115,1,8.947430,132.046,4.8990,1.3840000e+00,8.6250000e+04
16868,9966115,2,8.947430,136.520,4.7460,1.1140000e+00,3.6480000e+03
16800,9965957,1,5.753230,136.755,1.5580,3.7100000e-02,7.4030000e+02
16799,9965691,1,15.684800,133.001,27.9700,1.3990000e+01,7.4010000e+02
16798,9965470,1,0.692913,131.578,2.2480,3.8330000e-02,9.6920000e+00
16738,9965439,1,46.406500,146.587,7.0940,2.8590000e-01,4.7060000e+02
16736,9965206,1,16.227500,136.640,5.1270,2.8680000e+00,2.2140000e+05
16737,9965206,2,16.227600,145.006,5.5070,5.7220000e+00,1.9300000e+05
16677,9965184,1,16.227800,145.004,4.2300,5.7400000e-01,5.8260000e+02
16735,9965184,2,16.227600,136.633,4.6810,2.9900000e+00,6.2670000e+02
16676,9965165,1,0.956651,131.725,4.6760,3.6590000e-02,7.3980000e+01
16675,9965121,1,4.688460,132.905,14.4900,8.5420000e-02,3.6270000e+01
16674,9964801,1,13.724600,139.475,6.7750,1.0520000e-01,2.8400000e+02
16620,9964748,1,1.183820,131.885,1.3570,2.3740000e-02,8.5290000e+01
16619,9964670,1,1.541320,132.337,2.5160,2.0230000e-01,2.3240000e+02
16556,9963667,1,0.549696,131.735,1.8060,2.8780000e-04,1.4230000e-03
16617,9963667,2,1.497830,132.731,5.1360,5.6450000e-02,3.3220000e+01
16618,9963667,3,1.497780,132.010,4.7860,1.2080000e-01,2.9960000e+01
16555,9963639,1,7.418450,131.536,1.5960,2.9120000e-02,1.9380000e+01
16553,9963609,1,0.913586,132.431,2.3990,3.7030000e-01,2.3450000e+02
16554,9963609,2,0.913606,131.954,4.7940,9.4860000e-02,2.5890000e+02
16432,9963524,1,5.690580,134.216,2.5080,8.8520000e-02,1.3630000e+03
16493,9963524,2,10.041600,137.084,2.5720,7.6000000e-02,1.1440000e+03
16494,9963524,3,18.369700,131.866,2.1870,6.1360000e-02,1.0400000e+03
16495,9963524,4,2.795900,132.729,2.0700,6.4610000e-02,3.9780000e+02
16430,9963461,1,10.581600,140.682,6.6670,1.6480000e+00,1.1410000e+05
16431,9963461,2,10.581600,132.245,4.5900,9.2180000e-01,6.2430000e+03
16429,9963265,1,16.486900,139.201,1.4360,6.0810000e-01,1.0030000e+03
17350,9963009,1,40.069700,153.019,9.3470,3.2420000e+00,4.2130000e+04
17351,9963009,2,40.073100,134.142,8.6120,4.3060000e+00,1.1070000e+04
17349,9962595,1,11.374400,142.456,2.3120,2.0020000e+00,2.7870000e+04
17291,9962455,1,23.198700,142.624,9.9240,2.7740000e-01,2.1820000e+02
17292,9962455,2,5.777160,137.174,2.4790,5.1530000e-02,1.2420000e+02
17290,9959855,1,0.667415,131.659,1.6920,2.0600000e-02,3.4240000e+01
17289,9959589,1,1.332530,132.069,3.0660,2.0490000e-01,1.6600000e+02
17228,9959545,1,1.332510,132.076,3.7970,2.9030000e-02,4.0990000e+01
17227,9959494,1,1.332540,132.062,3.8280,1.5000000e-02,1.4790000e+01
17170,9959492,1,1.332510,132.096,3.3430,2.6490000e-02,7.2780000e+01
17226,9959492,2,11.682100,134.847,2.1290,3.1410000e-02,2.3830000e+02
17168,9959279,1,1.096900,132.611,3.1860,4.9400000e-02,9.2070000e+00
17169,9959279,2,1.097190,132.238,2.8930,9.4300000e-03,1.2370000e+01
17167,9959093,1,19.164400,141.311,3.8590,1.0420000e-01,6.3370000e+01
17107,9958962,1,9.997590,131.799,3.4340,3.0890000e-01,6.3370000e+02
17108,9958962,2,90.411300,208.506,6.8480,6.1710000e-01,1.1780000e+03
17109,9958962,3,51.067100,147.613,4.3260,1.6300000e-01,6.5870000e+02
17110,9958962,4,240.196000,168.296,10.1400,2.8900000e-01,8.5120000e+02
17045,9958387,1,237.787000,196.971,10.4200,3.6400000e+00,1.6220000e+03
17044,9958071,1,2.734170,133.274,13.5400,9.3340000e-02,1.1480000e+01
17042,9958055,1,0.703750,131.583,2.3110,5.9940000e-02,2.0190000e+01
17043,9958055,2,1.892420,131.941,5.9420,2.0030000e-01,3.8310000e+01
16979,9958053,1,2.733970,133.770,1.5190,1.3960000e-02,5.2260000e+01
16980,9958053,2,1.366950,132.602,2.1760,1.6360000e-02,1.5300000e+01
16981,9958053,3,2.733950,134.179,1.4140,6.8680000e-03,2.6180000e+01
16982,9958053,4,0.911299,132.002,2.6550,1.8110000e-02,1.2070000e+01
16924,9957668,1,30.695300,155.721,5.9380,6.9810000e+00,8.8570000e+04
16923,9957659,1,61.390800,186.414,5.8580,5.3000000e+00,2.0040000e+04
16922,9957627,1,39.752800,135.716,6.1330,1.7000000e+00,5.9290000e+02
16866,9956082,1,3.740300,134.705,2.5180,3.2150000e-02,1.4770000e+02
16864,9955807,1,8.896780,135.499,14.4100,6.2480000e-01,6.6180000e+01
16865,9955807,2,3.812750,133.312,11.9100,1.5250000e-01,4.5470000e+01
16863,9955598,1,68.958100,179.084,3.1440,5.9620000e-02,1.1490000e+02
16797,9955262,1,77.480000,154.704,10.1400,3.3020000e-01,1.2970000e+03
16795,9954225,1,1.340540,132.163,3.0000,6.8680000e-01,6.0330000e+05
16796,9954225,2,0.670303,132.102,1.5000,1.0210000e-01,8.0170000e+04
16794,9953851,1,0.691275,131.919,2.8360,2.0230000e-02,6.0940000e+01
16734,9953736,1,0.508181,131.619,1.7150,1.6450000e-02,2.7810000e+01
16731,9953617,1,2.758510,132.934,5.4460,8.7300000e-02,2.9620000e+02
16732,9953617,2,0.509318,131.729,0.5432,1.5770000e-02,5.2120000e+02
16733,9953617,3,0.509322,131.546,1.3440,2.1040000e-02,2.7200000e+02
16673,9953508,1,1.603890,132.000,4.7390,3.6450000e-02,2.2940000e+01
16615,9950612,1,9.034200,134.878,1.5210,6.7000000e-02,5.6960000e+02
16616,9950612,2,45.902600,166.564,5.1950,9.7580000e-02,3.9700000e+02
16671,9950612,3,4.159830,133.785,1.5490,1.9190000e-02,1.5850000e+02
16672,9950612,4,28.122500,146.918,4.1830,7.4140000e-02,2.1190000e+02
16613,9948002,1,101.263000,214.125,17.8300,1.6650000e+01,7.2960000e+04
16614,9948002,2,101.263000,186.590,9.5760,2.5600000e+00,4.3540000e+04
16551,9947653,1,37.903900,163.747,11.5400,2.0150000e-01,1.0690000e+02
16552,9947653,2,12.008700,141.695,4.4910,3.8050000e-02,7.5190000e+01
16550,9947389,1,284.691000,142.200,8.8640,2.6720000e-01,3.7150000e+02
16549,9947026,1,0.570355,131.877,1.4510,3.0640000e-02,1.3700000e+02
16492,9946597,1,0.762849,132.005,2.4710,1.0960000e-02,1.2350000e+01
16491,9946569,1,623.065000,242.658,3.0890,1.7580000e-01,2.0410000e+03
16427,9946525,1,51.846900,170.081,4.8040,7.5590000e-01,9.7460000e+03
16428,9946525,2,4.180050,131.919,2.4950,1.8800000e-01,1.7200000e+03
16490,9946525,3,1.729350,132.096,1.7640,7.0940000e-02,4.7420000e+02
16426,9945805,1,5.170850,132.182,14.3100,1.3240000e-01,4.0410000e+01
16425,9945390,1,0.834383,131.761,3.3010,9.4530000e-03,9.5210000e+00
17348,9945370,1,37.945700,134.780,4.0390,1.4710000e-01,1.0680000e+03
17347,9945280,1,0.651737,131.748,1.6640,1.7030000e-01,1.5530000e+04
17288,9944421,1,7.095210,135.371,3.6980,2.0880000e+00,2.3400000e+05
17346,9944421,2,7.095210,132.262,4.0720,2.0360000e+00,3.0360000e+04
17287,9944356,1,459.286000,260.273,2.7630,7.2580000e-02,2.1720000e+02
17285,9944201,1,0.721518,131.713,1.2490,2.5650000e-01,1.7230000e+04
17286,9944201,2,0.721521,132.071,0.8505,2.8020000e-02,3.4540000e+02
17284,9943435,1,0.777655,131.528,1.1900,1.2670000e-02,1.3480000e+02
17225,9943009,1,2.437610,132.128,1.5120,1.0080000e-02,2.8070000e+01
17224,9942881,1,428.518000,421.313,9.6340,1.4480000e-01,2.7220000e+02
17165,9941859,1,9.576670,138.377,3.4020,1.7150000e-01,7.2860000e+02
17166,9941859,2,96.678100,140.187,5.5270,1.5460000e-01,9.3190000e+02
17223,9941859,3,20.552800,145.029,2.2120,5.8560000e-02,6.8820000e+02
17163,9941662,1,1.763590,132.911,3.1540,3.4020000e-01,4.5680000e+03
17164,9941662,2,1.763580,132.030,3.0040,5.2780000e-02,8.5900000e+01
17104,9941387,1,27.659600,141.245,3.0000,1.0070000e+00,3.1760000e+05
17105,9941387,2,27.660600,141.013,15.0000,1.2410000e+00,9.8970000e+03
17106,9941387,3,27.659500,157.401,1.6830,8.4530000e-02,8.0970000e+02
17103,9941066,1,5.870690,137.241,2.6840,3.1300000e-01,4.9710000e+02
17102,9940565,1,2.139330,132.922,2.6770,4.5440000e+00,8.8550000e+03
17041,9936698,1,2.856180,133.352,4.9740,2.9660000e+00,1.0450000e+05
17038,9936518,1,0.598075,131.969,1.9590,1.5010000e-01,2.1890000e+02
17039,9936518,2,1.177100,132.649,6.6030,1.9900000e-02,3.2350000e+00
17040,9936518,3,1.177060,131.954,4.5000,6.8380000e-02,2.7070000e+02
16978,9936080,1,19.565000,136.287,4.7480,5.9250000e-01,6.5240000e+01
16977,9935642,1,9.339590,138.108,1.4140,1.9730000e-02,2.4360000e+02
16976,9935422,1,2.678880,132.939,4.2960,1.4870000e-02,1.3470000e+01
16975,9934274,1,4.994710,136.190,3.2350,1.2610000e-01,4.9940000e+01
16920,9934208,1,9.058490,137.338,4.1570,1.0230000e+00,1.3000000e+05
16921,9934208,2,9.058500,133.327,2.8010,2.1480000e-01,8.5260000e+03
16919,9933043,1,2.197660,131.999,5.1600,2.0950000e-01,2.0580000e+01
16862,9932970,1,52.971600,159.061,3.3240,1.9000000e+00,3.9980000e+03
16861,9932197,1,86.954300,187.728,12.1100,5.2030000e-01,3.0490000e+02
16859,9913798,1,2.143440,133.497,4.0240,1.9740000e+00,1.5410000e+05
16860,9913798,2,2.143420,132.432,3.0000,5.0730000e-01,5.1550000e+04
16858,9913481,1,3.504740,133.320,7.8790,1.0640000e+01,1.0060000e+05
16793,9911882,1,1.595640,132.945,1.2490,4.1240000e-02,3.1300000e+02
16792,9911112,1,1.166830,131.914,1.9800,2.9340000e+00,1.5730000e+04
16791,9910942,1,8.480370,135.850,5.9280,2.0640000e-01,4.0900000e+01
16790,9910828,1,8.480180,135.866,6.2060,8.6530000e-02,2.4340000e+02
16729,9910533,1,0.744788,132.101,2.3070,2.5440000e-02,7.5210000e+01
16730,9910533,2,0.744817,131.724,2.0210,3.7580000e-02,9.6450000e+01
16728,9910043,1,39.401800,160.238,8.0020,4.0010000e+00,4.2830000e+02
16727,9909965,1,10.217100,139.134,2.2480,4.0790000e-02,1.4570000e+02
16669,9909735,1,4.662720,134.082,2.8400,1.9810000e-01,1.6050000e+03
16670,9909735,2,11.815000,133.092,2.5790,1.0210000e-01,9.8800000e+02
16611,9908496,1,1.196020,132.691,3.9680,3.3000000e-02,2.2420000e+00
16612,9908496,2,1.196150,132.054,3.8950,2.1880000e-02,1.9880000e+01
16668,9908496,3,25.265200,136.385,1.7300,3.6350000e-02,1.6240000e+02
16610,9908486,1,36.609200,138.774,2.3140,1.8940000e+00,1.2080000e+03
16548,9907505,1,39.206800,142.461,6.2830,4.1740000e+00,1.8550000e+05
16609,9907505,2,39.206800,156.358,5.5610,5.9560000e+00,1.3920000e+04
16547,9907129,1,9.705940,140.349,7.5160,1.0740000e-01,1.4250000e+02
16546,9906841,1,581.138000,370.963,12.6600,1.4740000e+00,1.2510000e+03
16545,9906802,1,9.261480,135.109,1.7690,4.2940000e-02,1.4120000e+02
16489,9906489,1,8.965270,137.448,13.6900,7.6130000e+00,1.3500000e+02
16488,9904420,1,336.156000,286.895,8.3250,6.2710000e-01,4.4550000e+02
16487,9904059,1,102.963000,158.080,16.1000,4.3840000e+00,1.9300000e+03
16423,9904006,1,55.186300,180.762,9.0950,2.9890000e-01,3.5730000e+02
16424,9904006,2,8.486530,138.017,5.2790,5.0850000e-02,1.1290000e+02
16486,9904006,3,20.188900,142.193,6.2480,6.8030000e-02,9.7870000e+01
16422,9902856,1,407.738000,413.241,5.4030,3.3290000e+00,9.7390000e+03
16421,9899630,1,1.332610,132.022,2.8610,5.4580000e-02,1.2470000e+02
17345,9899607,1,1.332550,132.041,3.9500,6.4640000e-02,8.3730000e+01
17344,9899583,1,1.332550,132.051,4.1340,3.4390000e-02,4.4560000e+01
17343,9899577,1,1.332530,132.075,4.1990,3.3780000e-02,6.7540000e+01
17283,9899538,1,1.332460,132.097,4.1000,1.8880000e-02,1.6620000e+01
17282,9899514,1,1.332480,132.116,3.8410,3.8330000e-02,1.2900000e+02
17281,9899505,1,1.332540,132.062,2.4330,6.9320000e-02,2.2230000e+02
17280,9899483,1,1.332560,132.052,2.7470,4.5480000e-02,7.1300000e+01
17222,9899449,1,1.332520,132.067,1.2360,1.7350000e-02,1.2840000e+02
17221,9899421,1,1.332550,132.055,2.2620,1.8800000e-02,8.9190000e+01
17219,9899416,1,0.668282,131.717,2.4500,4.2850000e-02,8.3410000e+01
17220,9899416,2,0.668248,131.997,2.3150,2.0240000e-02,7.8920000e+01
17162,9899414,1,1.332540,132.061,1.8980,2.4950000e-02,1.6790000e+02
17161,9899410,1,1.332570,132.055,2.9310,1.5050000e-01,9.5580000e+01
17160,9899355,1,1.332440,132.120,1.5340,1.0830000e-02,5.7510000e+01
17101,9899352,1,1.332500,132.089,3.6150,8.6330000e-02,1.6700000e+02
17100,9899315,1,1.332410,132.151,3.8280,2.8730000e-02,6.6890000e+01
17099,9899280,1,1.332550,132.054,2.2220,3.3020000e-02,1.5560000e+02
17098,9899256,1,1.332490,132.104,3.3200,1.7060000e-02,2.4380000e+01
17037,9899233,1,1.332560,132.052,2.1040,1.0520000e+00,1.6340000e+02
17036,9899217,1,1.332520,132.075,4.1230,4.0340000e-02,9.7180000e+01
17035,9899193,1,1.332550,132.066,3.5450,1.9660000e-02,3.0900000e+01
16974,9899181,1,1.332550,132.059,2.8600,1.3160000e-02,2.7150000e+01
16973,9899153,1,1.332600,132.028,2.8480,4.0270000e-02,5.5910000e+01
16972,9899141,1,1.332520,132.087,4.3770,1.4860000e-02,1.3730000e+01
16971,9899065,1,1.332510,132.081,2.8520,1.3660000e-01,1.2730000e+02
16918,9898447,1,2.377550,133.393,2.3730,1.7810000e-02,3.7430000e+01
16917,9898364,1,7.132370,134.472,2.8820,2.9860000e+00,7.5180000e+02
16916,9898181,1,587.979000,208.243,11.6400,2.9140000e-01,4.4990000e+02
16857,9898017,1,2.297900,131.513,2.8640,2.2240000e-02,7.1850000e+01
16856,9897364,1,64.272700,186.731,12.4000,2.4940000e+00,1.1690000e+03
16789,9897089,1,1.171290,132.291,3.4680,6.7560000e-02,2.4820000e+02
16854,9897089,2,1.171290,131.902,2.8050,6.3210000e-01,4.0660000e+02
16855,9897089,3,1.171300,132.684,3.2420,3.3040000e-01,4.0530000e+02
16787,9896606,1,0.655096,131.563,2.5000,5.1490000e-02,5.0200000e+02
